question_id,answers,paragraph_id
3013,['Siddhartha would either become a great king or renounce the material world to become a holy man'],636
3014,['depending on whether he saw what life was like outside the palace walls'],636
3015,['Suddhodana'],636
3016,['Asita'],636
3017,['holy man'],636
3018,['prevented him from leaving the palace grounds'],637
3019,['29'],637
3020,['he learned of the suffering of ordinary people'],637
3021,"['encountering an old man, a sick man, a corpse and, finally, an ascetic holy man']",637
3022,['a king'],637
3023,['the four sights'],637
3024,['29'],637
3025,['four'],637
3026,['corpse'],637
3027,['went to study with famous religious teachers of the day'],638
3028,['the Middle Way'],638
3029,['meditation'],638
3030,['milk and rice'],638
3031,['35'],639
3032,['80'],639
3033,['Jaya Sri Maha Bodhi'],639
3034,['Ficus religiosa'],639
3035,['Bodhi Tree'],639
3036,['80'],639
3037,['Bodhi Tree'],639
3038,['Ficus religiosa'],639
3039,['Bodh Gaya'],639
3040,['Jaya Sri Maha Bodhi'],639
3041,['the continual repetitive cycle of birth and death'],640
3042,['ignorance'],640
3043,['six'],640
3044,['by following the Buddhist path'],640
3045,['psychological'],640
3046,['following the Buddhist path'],640
3047,"['action, work']",641
3048,['the force that drives saṃsāra'],641
3049,"['actions of body, speech or mind that spring from mental intent']",641
3050,"['action, work']",641
3051,['sīla'],641
3052,['cetanā'],641
3053,['the force that drives saṃsāra'],641
3054,['sīla'],641
3055,['result'],641
3056,['Theravada Buddhism'],642
3057,"['the Lotus Sutra, the Aṅgulimālīya Sūtra and the Mahāyāna Mahāparinirvāṇa Sūtra']",642
3058,['Amitābha'],642
3059,['Theravada Buddhism'],642
3060,['Amitābha'],642
3061,['Mahayana'],642
3062,['negative'],642
3063,['Genshin'],642
3064,['Amitābha'],642
3065,['The doctrine of anattā (Sanskrit anātman)'],643
3066,['the laws of cause and effect'],643
3067,['anatta'],643
3068,['pratītyasamutpāda'],643
3069,['eternal soul'],643
3070,['skilled Buddhist practitioners known as anāgāmis (non-returners)'],644
3071,['anāgāmis'],644
3072,['formless realms'],644
3073,['31'],644
3074,['anāgāmis'],644
3075,['formless realms'],644
3076,['East Asian and Tibetan'],645
3077,['Theravada'],645
3078,['Samyutta Nikaya of the Pali Canon'],645
3079,['East Asian and Tibetan'],645
3080,['orthodox'],645
3081,['the Four Noble Truths'],646
3082,['suffering'],646
3083,['dukkha'],646
3084,"['""suffering"", ""anxiety"", ""unsatisfactoriness"", ""unease"", etc.']",647
3085,['suffering'],647
3086,['anxiety'],647
3087,['three'],647
3088,['unsatisfactoriness'],647
3089,['Dukkha'],647
3090,['that the origin of dukkha can be known'],648
3091,['craving (Pali: tanha) conditioned by ignorance (Pali: avijja)'],648
3092,['the complete cessation of dukkha is possible'],648
3093,['ignorance'],648
3094,['the origin of dukkha can be known'],648
3095,['ignorance'],648
3096,['true nature of things'],648
3097,['dukkha'],648
3098,['The Noble Eightfold Path'],649
3099,"['Right View (or Right Understanding), Right Intention (or Right Thought), Right Speech, Right Action, Right Livelihood, Right Effort, Right Mindfulness, and Right Concentration']",649
3100,['the fourth'],649
3101,['the cessation of dukkha'],649
3102,['Right Action'],649
3103,['the fourth'],649
3104,['eight'],649
3105,['dukkha'],649
3106,['Ajahn Sucitto'],650
3107,"[""as eight significant dimensions of one's behaviour""]",650
3108,"['mental, spoken, and bodily']",650
3109,"['the yoga practice of his teacher Kalama with what later became known as ""the immeasurables""']",651
3110,"['brahmaviharas, divine abodes, or simply as four immeasurables']",651
3111,['mettā or loving-kindness meditation'],651
3112,['egotism'],651
3113,['meditation'],651
3114,['prior to his enlightenment'],652
3115,['the Middle Way'],652
3116,"['Abhidharma, Buddhist philosophy and Reality in Buddhism']",653
3117,['Buddhist scholars'],653
3118,['doctrinal'],653
3119,['liberation'],654
3120,['suffering (dukkha) and the cycle of incessant rebirths (saṃsāra)'],654
3121,['nirvāṇa'],654
3122,['nirvāṇa'],654
3123,['three'],654
3124,"['all compounded or conditioned phenomena (all things and experiences) are inconstant, unsteady, and impermanent']",655
3125,"['in the aging process, the cycle of rebirth (saṃsāra), and in any experience of loss']",655
3126,['because things are impermanent'],655
3127,['Everything'],655
3128,['saṃsāra'],655
3129,"['suffering, pain, unsatisfactoriness, sorrow, affliction, anxiety, dissatisfaction, discomfort, anguish, stress, misery, and frustration']",656
3130,['disquietude'],656
3131,['Buddhism'],656
3132,['disquietude'],656
3133,['disquietude'],656
3134,['Not-self (Pāli: anatta; Sanskrit: anātman)'],657
3135,['suffering'],657
3136,['the Buddha refused to answer'],657
3137,['neither the respective parts nor the person as a whole comprise a self'],657
3138,['Not-self'],657
3139,"['""I have no Self""']",657
3140,['skandhas'],657
3141,"['""dependent origination"", ""conditioned genesis"", ""dependent relationship"", ""dependent co-arising"", ""interdependent arising"", or ""contingency""']",658
3142,['Buddhist'],658
3143,"['cause, foundation, source or origin']",659
3144,['The Twelve Nidānas'],660
3145,['by attaining Nirvana'],661
3146,['ignorance'],661
3147,['the absence of the others'],661
3148,['Sentient beings'],661
3149,['attaining Nirvana'],661
3150,['śūnyatā'],662
3151,['phenomena'],662
3152,['Sarvastivada teachings'],663
3153,['Vasubandhu and Asanga'],663
3154,['cittamatra'],663
3155,['Buddha-nature'],664
3156,['perfected spiritual insight'],664
3157,['Sakya'],664
3158,['Jonang'],664
3159,['tathāgatagarbha'],664
3160,['Nirvana'],665
3161,['nirvana'],665
3162,['arahant'],665
3163,['Bodhi'],666
3164,['nirvana'],666
3165,['delusion'],666
3166,['bodhisattva'],667
3167,['a Buddha'],668
3168,['Samsara'],668
3169,['suffering'],668
3170,['28'],669
3171,['Maitreya'],669
3172,['celestial'],669
3173,['reality'],670
3174,['arahants'],670
3175,['Bodhi'],671
3176,['anagami'],671
3177,['Buddha'],672
3178,['Buddha'],672
3179,['monks'],673
3180,['śūnyatā'],673
3181,['Amitabha'],674
3182,['Gautama Buddha'],675
3183,['Gautama Buddha'],675
3184,['Mahayana Buddhists'],676
3185,['Theravada'],676
3186,['Pure Land'],677
3187,['enlightenment being'],678
3188,['bodhicitta'],678
3189,['Mahayana'],679
3190,['Mahayana'],679
3191,['bodhisattva vow'],680
3192,"['dāna, śīla, kṣanti, vīrya, dhyāna, and prajñā']",680
3193,['the 14th Dalai Lama'],681
3194,['Buddhists'],682
3195,['meditative'],683
3196,['the Buddha'],683
3197,['Brahminic'],683
3198,['mindfulness and clear awareness'],684
3199,['transcendent wisdom'],685
3200,['Buddhist texts'],686
3201,['Buddhist texts'],686
3202,['Upanishads'],686
3203,['meditation'],687
3204,['contemplative'],687
3205,['Nasadiya Sukta'],687
3206,['Majjhima Nikaya'],688
3207,['Tibetan'],688
3208,['essence.'],688
3209,['Gautama Buddha'],689
3210,['Sangha'],689
3211,['Śīla'],690
3212,['keeping the precepts'],691
3213,['precepts'],692
3214,['asceticism.'],692
3215,['training rules'],693
3216,['ethical'],693
3217,['third'],694
3218,['a precept of celibacy'],694
3219,['the ten precepts'],695
3220,['227'],695
3221,['vinayapitaka'],695
3222,['life'],696
3223,['meat'],697
3224,['Japan'],697
3225,['Zen'],698
3226,['right concentration'],699
3227,['samādhi'],699
3228,"['defilement, calm, tranquil, and luminous']",699
3229,['insight'],700
3230,['idea'],701
3231,['jhāna'],701
3232,['mind'],702
3233,['disturbed'],702
3234,['jñāna'],702
3235,['prajñā'],702
3236,['defilements'],703
3237,['suffering and stress'],703
3238,['Nibbāna'],703
3239,['Prajñā'],704
3240,['sermons'],705
3241,['at any point'],705
3242,['conceptual understanding'],705
3243,['seon'],706
3244,['Zen'],706
3245,['Zen'],706
3246,['spiritual'],706
3247,['two'],707
3248,['Rinzai'],707
3249,['Zen'],708
3250,['True Self'],708
3251,['Thinking and thought'],708
3252,['Mahayana'],709
3253,['Tantric'],709
3254,['second half of the first millennium BCE'],710
3255,['the shramanas'],710
3256,['shramanas'],710
3257,['non-Vedic'],710
3258,['Greater Magadha'],711
3259,['in the Upanishads'],712
3260,['Ajnanas'],712
3261,['Jains'],712
3262,['Vedic animal sacrifice'],713
3263,['animal sacrifices'],713
3264,['Vedas'],713
3265,['The reliability'],714
3266,['insight'],715
3267,['Rupa Jhanas'],715
3268,['rebirth'],716
3269,['meditative'],717
3270,['fourth'],718
3271,['liberating insight'],718
3272,['Nirvāna'],719
3273,['Nikayas'],719
3274,['eightfold'],720
3275,['prajna'],721
3276,['liberating insight'],721
3277,['person'],721
3278,['three'],722
3279,['Early Buddhism'],723
3280,['Sectarian'],723
3281,['Esoteric Buddhism'],723
3282,['Vajrayana'],723
3283,['Noble Eightfold'],724
3284,['Ānanda'],725
3285,['abhidhamma'],725
3286,['the Second'],726
3287,['the Second Council'],726
3288,['100 BCE'],726
3289,['Mahasanghikas'],727
3290,['Mahasanghika'],727
3291,['the vinaya'],727
3292,['monasteries'],728
3293,['doctrinal'],728
3294,['Abhidharma'],729
3295,['3rd century BCE'],729
3296,['Prajñāpāramitā'],730
3297,['Āndhra'],730
3298,['1st century BCE'],731
3299,['Āndhra'],731
3300,['third'],732
3301,['South'],732
3302,['Buddhism'],733
3303,['Vinaya'],733
3304,['monasteries'],733
3305,['Chinese'],734
3306,['1st'],734
3307,"['Madhyamaka, Yogacara, Tathagatagarbha, and Buddhist Logic']",735
3308,['Buddhist Logic'],735
3309,['stūpas'],736
3310,['Buddhist religious memorials'],736
3311,['west'],737
3312,['missionaries'],737
3313,['to spread Buddhism'],737
3314,['Persian and Greek'],738
3315,['3rd century'],739
3316,['Korea and Japan'],740
3317,['Buddhist'],741
3318,['progressive'],742
3319,['Modern influences'],742
3320,['second half of the 20th Century'],743
3321,['neo-Buddhism'],743
3322,['Nichiren Buddhism: Soka Gakkai'],744
3323,['Value Creation Society'],744
3324,['Soka Gakkai International'],744
3325,['China'],745
3326,['244 million'],745
3327,['150 million'],746
3328,['Seven million'],746
3329,['495 million'],747
3330,['487 million'],747
3331,['lesser vehicle'],748
3332,['Hinayana'],748
3333,['concepts'],749
3334,['Buddhist ecumenical organization'],749
3335,['ancestral Sthāvirīya'],750
3336,['the west'],751
3337,['Nālandā University'],752
3338,['Mahayana Sutras'],753
3339,['the Buddha'],753
3340,['Lotus Sutra and the Mahaparinirvana Sutra'],753
3341,['Eastern Buddhism'],754
3342,['the Pure Land school of Mahayana'],754
3343,['The Guhyasiddhi of Padmavajra'],755
3344,['Buddhist'],756
3345,['objects'],756
3346,['text'],757
3347,['āgamas'],757
3348,['core'],757
3349,['size and complexity of the Buddhist canons'],757
3350,['Dhammapada'],758
3351,['Buddhism'],758
3352,['Zen'],759
3353,['The Buddha and His Dhamma'],759
3354,['Pāli Tipitaka'],760
3355,"['the Vinaya Pitaka, the Sutta Pitaka, and the Abhidhamma Pitaka']",760
3356,['Vinaya Pitaka'],760
3357,['the Sutta Pitaka'],760
3358,['Abhidhamma Pitaka'],760
3359,['Pāli Tipitaka'],761
3360,['Mahākāśyapa'],762
3361,['Upāli'],762
3362,['Ānanda'],762
3363,['dhamma'],762
3364,['Theravadin'],763
3365,['The Theravadins'],763
3366,['Mahayana sutras'],764
3367,['Sarvastivada Abhidharma'],764
3368,['Mahayana'],765
3369,['bodhisattva path'],765
3370,['Mahayana'],766
3371,['Mahayana'],766
3372,['Mahayana tradition'],766
3373,['six hundred'],767
3374,['East Asian Buddhism'],767
3375,['after the 5th century CE'],768
3376,['Hinayana'],768
3377,['hinayana'],769
3378,['Śrāvakayāna'],770
3379,['ethics'],771
3380,['moral and spiritual'],771
3381,['Christianity'],771
3382,['Buddhism'],772
3383,['Simon Fuller'],773
3384,['19 Entertainment'],773
3385,['Pop Idol'],773
3386,['19 Entertainment'],773
3387,['Pop Idol'],773
3388,['19 Entertainment'],773
3389,"['June 11, 2002']",773
3390,['Pop Idol'],773
3391,['Brian Dunkleman'],774
3392,['Brian Dunkleman'],774
3393,['Paula Abdul'],774
3394,['Jennifer Lopez'],774
3395,['Randy Jackson'],774
3396,['Simon Cowell'],774
3397,['Keith Urban'],774
3398,['345'],775
3399,['a rival TV executive'],775
3400,['Fantasia'],775
3401,['a rival TV executive'],775
3402,['2015'],776
3403,['eight'],776
3404,['Simon Fuller'],777
3405,['2001'],777
3406,['Popstars'],777
3407,['telephone voting'],777
3408,['2001'],777
3409,['seven'],778
3410,['2002'],778
3411,['2001'],778
3412,['Rupert Murdoch'],778
3413,['American Idol: The Search for a Superstar'],778
3414,['eight'],779
3415,['four'],779
3416,['Angie Martinez'],779
3417,['season eight'],779
3418,['Kara DioGuardi'],780
3419,['Ellen DeGeneres'],780
3420,['before season nine'],780
3421,"['January 11, 2010']",780
3422,['Ellen DeGeneres'],780
3423,['season ten'],780
3424,['season two'],781
3425,['Adam Lambert'],781
3426,['season six'],781
3427,['season nine'],781
3428,['season eight'],781
3429,['Brian Dunkleman'],782
3430,['song choice and performance'],783
3431,['Randy Jackson'],783
3432,['twenty-eight'],784
3433,['season four'],784
3434,['semi-final stage'],784
3435,['at least three'],785
3436,['a few hundred'],785
3437,['in front of the judges'],785
3438,['producers'],785
3439,['seven'],786
3440,['two and three'],786
3441,['usually three'],786
3442,['twelve'],786
3443,['three'],786
3444,['seasons two and three'],786
3445,['Las Vegas'],787
3446,['Sudden Death'],787
3447,['twelve'],787
3448,['the semi-finals'],788
3449,['Over 110 million'],788
3450,['nearly 750 million'],788
3451,['ten'],789
3452,['wildcard'],789
3453,['four groups of eight'],789
3454,['season one'],789
3455,['ten'],789
3456,['12'],789
3457,['twenty-four'],790
3458,['by gender'],790
3459,['six'],790
3460,['twelve'],790
3461,['four'],791
3462,['three'],791
3463,['thirteen'],791
3464,['four'],791
3465,['10'],791
3466,['CBS Television City'],792
3467,['eight'],792
3468,['CBS Television City'],792
3469,['Jimmy Iovine'],792
3470,['one'],792
3471,['top four or five'],792
3472,['eight'],793
3473,['once'],793
3474,['season six'],793
3475,['Twitter'],794
3476,['Fan Save'],794
3477,['Twitter'],794
3478,['Top 8'],794
3479,['the Nokia Theatre'],795
3480,"['3,400']",795
3481,['The finale'],795
3482,['Dolby Theatre'],795
3483,"['3,400']",795
3484,"['6,000']",795
3485,['Nokia Theatre'],795
3486,['19 Management'],796
3487,['19 Management'],796
3488,['Big Machine Records'],796
3489,['the public'],797
3490,['seven'],798
3491,['Ray Chew'],798
3492,['ten'],798
3493,['Ray Chew'],798
3494,['seven'],798
3495,['Fox'],799
3496,['2002'],799
3497,['Brian Dunkleman'],799
3498,['June 2002'],799
3499,"['around 10,000']",800
3500,['Jim Verraros'],800
3501,['121'],800
3502,['Delano Cagnolatti'],800
3503,['Christina Christian'],800
3504,['2002'],801
3505,['Justin Guarini'],801
3506,['September'],801
3507,['Justin Guarini'],801
3508,['Kelly Clarkson'],801
3509,"['September 4, 2002']",801
3510,['A Moment Like This'],802
3511,['more than 23 million'],802
3512,['A Moment Like This'],802
3513,['the coronation song'],802
3514,['From Justin to Kelly'],802
3515,['more than 23 million'],802
3516,['2003'],803
3517,['Kristin Adams'],803
3518,['January 2003'],803
3519,['Kristin Adams'],803
3520,['Paula Abdul'],804
3521,['Frenchie Davis'],804
3522,['Jaered Andrews'],804
3523,['Frenchie Davis'],804
3524,['Jaered Andrews'],804
3525,['24 million'],805
3526,['Clay Aiken'],805
3527,['Ruben Studdard'],805
3528,['Clay Aiken'],805
3529,"['134,000']",805
3530,['24 million'],805
3531,['Flying Without Wings'],806
3532,['Josh Gracin'],806
3533,['This Is the Night'],806
3534,['Flying Without Wings'],806
3535,['This Is the Night'],806
3536,['Aiken'],806
3537,['Josh Gracin'],806
3538,['William Hung'],807
3539,"['January 19, 2004']",807
3540,['William Hung'],807
3541,['William Hung'],807
3542,['Jennifer Hudson'],808
3543,['Elton John'],808
3544,['the Three Divas'],808
3545,['John Stevens'],808
3546,['Diana DeGarmo'],809
3547,['I Believe'],809
3548,['Dreams'],809
3549,['Summertime'],809
3550,['Simon Cowell'],809
3551,['Fantasia and Diana DeGarmo'],809
3552,['I Believe'],809
3553,['Nikko Smith'],810
3554,['Vazquez'],810
3555,['top 11 week'],811
3556,['the following night'],811
3557,['2005'],812
3558,['65 million'],812
3559,['Inside Your Heaven'],812
3560,['Carrie Underwood'],812
3561,['May 2005'],812
3562,['Carrie Underwood'],812
3563,['Inside Your Heaven'],812
3564,['14 million'],812
3565,['Season five'],813
3566,['Chris Daughtry'],814
3567,['Chris Daughtry'],814
3568,['Chris Daughtry'],814
3569,['Chris Daughtry'],814
3570,['lead singer'],814
3571,['Chris Daughtry'],814
3572,['not crediting the arrangement to Live'],814
3573,['Do I Make You Proud'],815
3574,['My Destiny'],815
3575,['Taylor Hicks'],815
3576,['Do I Make You Proud'],815
3577,['My Destiny'],815
3578,['Chris Daughtry'],816
3579,['2007'],817
3580,"['January 16, 2007']",817
3581,['37.3 million'],817
3582,['Sanjaya Malakar'],818
3583,['Howard Stern'],818
3584,['Vote for the Worst'],818
3585,['Sanjaya Malakar'],818
3586,['hair'],818
3587,['Vote for the Worst'],818
3588,['Howard Stern'],818
3589,['April 18'],818
3590,['Idol Gives Back'],819
3591,['Idol Gives Back'],819
3592,['Phil Stacey and Chris Richardson'],819
3593,['Blake Lewis'],820
3594,['May 23'],820
3595,['Jordin Sparks'],820
3596,['2005'],821
3597,['Season four'],821
3598,"['January 18, 2005']",821
3599,['high definition'],821
3600,"['over 100,000']",821
3601,['28'],821
3602,['2007'],822
3603,['This Is My Now'],822
3604,['public vote'],822
3605,['American Idol Songwriter contest'],822
3606,['20'],822
3607,['This Is My Now'],822
3608,"['May 24, 2007']",822
3609,['2008'],823
3610,['David Hernandez'],823
3611,['Carly Smithson'],823
3612,"['January 15, 2008']",823
3613,['David Hernandez'],823
3614,['professional status'],823
3615,['Carly Smithson'],823
3616,['David Cook'],824
3617,"['March 11, 2008']",824
3618,"['March 11, 2008']",824
3619,['David Cook'],824
3620,['David Archuleta'],825
3621,['season ten'],825
3622,['Hallelujah'],825
3623,['Jeff Buckley'],825
3624,['iTunes'],825
3625,"['John Lennon\'s ""Imagine""']",825
3626,['Jennifer Lopez'],825
3627,['Jeff Buckley'],825
3628,['iTunes'],825
3629,['David Cook'],826
3630,"['May 21, 2008']",826
3631,['David Cook'],826
3632,['The Time of My Life'],827
3633,['The American Idol Songwriter contest'],827
3634,['2008'],827
3635,"['May 22, 2008']",827
3636,['Danny Gokey'],828
3637,['president of alternative programming'],828
3638,"['January 13, 2009']",828
3639,['Mike Darnell'],828
3640,['two weeks'],829
3641,['So You Think You Can Dance'],829
3642,['the global recession'],829
3643,['Kara DioGuardi'],829
3644,['Kodak Theatre'],829
3645,['13'],830
3646,['Matt Giraud'],830
3647,['two'],830
3648,['two'],830
3649,['Matt Giraud'],830
3650,['Kris Allen and Adam Lambert'],831
3651,['Kris Allen'],831
3652,['Arkansas'],831
3653,['100 million'],831
3654,['Kris Allen'],831
3655,['season two'],831
3656,['AT&T employees'],831
3657,['No Boundaries'],832
3658,['DioGuardi'],832
3659,['DioGuardi'],832
3660,['gold album status'],832
3661,['none'],832
3662,['2010'],833
3663,['Ellen DeGeneres'],833
3664,"['January 12, 2010']",833
3665,['Ellen DeGeneres'],833
3666,['Hollywood Week'],833
3667,['Crystal Bowersox'],834
3668,['diabetic ketoacidosis'],834
3669,['Crystal Bowersox'],834
3670,['top 20 week'],834
3671,['Ken Warwick'],834
3672,['producer'],834
3673,['Michael Lynche'],835
3674,['Michael Lynche'],835
3675,['Adam Lambert'],835
3676,['Simon Cowell'],836
3677,['tribute to Simon Cowell'],836
3678,['Simon Cowell'],836
3679,['Paula Abdul'],836
3680,['Lee DeWyze'],837
3681,['Up to the Mountain'],837
3682,['ten'],838
3683,['Jimmy Iovine'],838
3684,['The X Factor'],838
3685,['Nigel Lythgoe'],838
3686,['Jimmy Iovine'],838
3687,['Myspace'],839
3688,['Myspace'],839
3689,['Myspace'],839
3690,['Chris Medina'],840
3691,['Top 40'],840
3692,['Casey Abrams'],840
3693,['Chris Medina'],840
3694,['Top 13 result show'],840
3695,['country'],841
3696,['Scotty McCreery'],841
3697,['I Love You This Big'],841
3698,['Soulful'],841
3699,['Ruben Studdard'],841
3700,['2012'],842
3701,['25'],842
3702,['Jermaine Jones'],842
3703,"['January 18, 2012']",842
3704,['concealing arrests and outstanding warrants'],842
3705,['kidney stones'],843
3706,['Colton Dixon'],844
3707,['final two'],844
3708,['Colton Dixon'],844
3709,['five'],845
3710,['three'],845
3711,['season five'],845
3712,['season three'],845
3713,['Home'],846
3714,['Change Nothing'],846
3715,['Home'],846
3716,['Change Nothing'],846
3717,['2013'],847
3718,['Judges'],847
3719,"['January 16, 2013']",847
3720,['four'],847
3721,['five'],848
3722,['10'],848
3723,['Lazaro Arbos'],848
3724,['four'],848
3725,['Candice Glover'],849
3726,['I Am Beautiful'],849
3727,['not signed by a music label'],849
3728,['Randy Jackson'],850
3729,['Mariah Carey and Nicki Minaj'],850
3730,['Ryan Seacrest'],851
3731,['Gregg Gelfand'],851
3732,"['January 15, 2014']",851
3733,['Jennifer Lopez'],851
3734,['Nigel Lythgoe and Ken Warwick'],851
3735,['Sam Woolf'],852
3736,['Top 8'],852
3737,['Top 3 performance night'],852
3738,['Caleb Johnson'],853
3739,['Jena Irene'],853
3740,['We Are One'],853
3741,['2015'],854
3742,['Ryan Seacrest'],854
3743,['judges'],854
3744,['one'],855
3745,['Coca Cola'],855
3746,['Ford Motor Company'],855
3747,['Big Machine Records'],855
3748,['Big Machine Records'],855
3749,['Nick Fradiani'],856
3750,['Clark Beckham'],856
3751,['Beautiful Life'],856
3752,['Nick Fradiani'],856
3753,['Clark Beckham'],856
3754,['Champion'],856
3755,['Jax'],856
3756,['2015'],857
3757,['15'],857
3758,['5'],857
3759,['judges'],857
3760,['Ryan Seacrest'],857
3761,['131'],858
3762,['2002'],858
3763,['Southern'],858
3764,['North Carolina'],858
3765,['North Carolina'],858
3766,['47 million'],859
3767,['47 million'],859
3768,['85 percent'],859
3769,['church'],860
3770,['church'],860
3771,['Alabama'],860
3772,['White guy with guitar'],861
3773,['Phillip Phillips'],861
3774,['American Idol: The Untold Story'],861
3775,['guitar'],861
3776,['Richard Rushfield'],861
3777,['Phillip Phillips'],861
3778,['19 Entertainment'],862
3779,['Clay Aiken'],863
3780,['2013'],863
3781,['100 million'],863
3782,['season two'],863
3783,['power voting'],863
3784,['2010'],863
3785,['Idol Gives Back'],864
3786,['$185 million'],864
3787,['season six'],864
3788,['2002'],865
3789,['9.9 million'],865
3790,['summer'],865
3791,['9.9 million'],865
3792,['26.5 million'],866
3793,['21.7 million'],866
3794,['Ruben Studdard'],866
3795,['season five'],866
3796,['21.7 million'],866
3797,['four'],866
3798,['Season six'],867
3799,['Season six'],867
3800,['the Death Star'],867
3801,['Season six'],867
3802,['results show'],867
3803,['season seven'],868
3804,['Writers Guild of America strike'],868
3805,['Kristy Lee Cook'],868
3806,['the most watched TV network'],868
3807,['Writers Guild of America strike'],868
3808,['NBC'],869
3809,['2010 Winter Olympics'],869
3810,['30.1 million'],869
3811,['six'],869
3812,['32.1'],870
3813,['47.2'],870
3814,['47.2'],870
3815,['Sunday Night Football'],871
3816,['eight years'],871
3817,['13'],872
3818,['7.2 million'],872
3819,['8.03 million'],873
3820,['15'],873
3821,"['May 11, 2015']",873
3822,['8.03 million'],873
3823,['Fox'],874
3824,['Fox'],874
3825,['Dancing with the Stars'],875
3826,['The Voice'],875
3827,['American Idol'],876
3828,['345'],877
3829,['Rich Meyer'],877
3830,['345'],877
3831,['four'],877
3832,['over four million'],877
3833,['59 million'],878
3834,['120 million'],878
3835,['Jennifer Hudson'],879
3836,['vocal coach'],879
3837,['musical theatre'],879
3838,['Jennifer Hudson'],879
3839,['Dreamgirls'],879
3840,['Debra Byrd'],879
3841,['Entertainment Weekly'],880
3842,['the national anthem'],880
3843,['Karla Peterson'],880
3844,['Lincoln Memorial'],880
3845,['Simon Cowell'],881
3846,['John Mayer'],881
3847,['commercialism'],881
3848,['Simon Cowell'],881
3849,['John Mayer'],881
3850,['2006'],882
3851,['Usher'],882
3852,['Carrie Underwood'],882
3853,['Elton John'],882
3854,['country music'],883
3855,['8'],884
3856,['Idol Gives Back'],884
3857,['nine'],884
3858,"[""Governor's Award in 2007""]",884
3859,['$6.4 billion'],885
3860,['The American Idol Experience'],885
3861,['Disney'],885
3862,['season four'],886
3863,"['less than $300,000']",886
3864,"['$737,000']",886
3865,['four'],886
3866,['800 million'],886
3867,['season one'],887
3868,['AT&T Wireless'],887
3869,['after season 13'],887
3870,['seven'],887
3871,['10 million'],887
3872,['35 million'],887
3873,['AT&T'],887
3874,['text-messaging'],888
3875,['PepsiCo'],889
3876,['The X Factor'],889
3877,['PepsiCo'],889
3878,['third'],889
3879,['a semi-finalist who won a sing-off'],890
3880,"[""M&M's Pretzel Chocolate Candies""]",890
3881,['season seven'],891
3882,['five'],891
3883,['iTunes'],891
3884,"[""the winner's coronation single""]",891
3885,['iTunes'],891
3886,['19 Recordings'],892
3887,['19 Entertainment'],892
3888,['Sony Music Entertainment'],892
3889,"[""UMG's Interscope-Geffen-A&M Records""]",892
3890,['2014'],893
3891,['19 Entertainment'],893
3892,['Walt Disney World'],893
3893,['Dream Ticket'],893
3894,"['August 30, 2014']",893
3895,['over 100'],894
3896,['CTV'],894
3897,['2014'],894
3898,['Yes TV'],894
3899,['over 100'],894
3900,['Yes TV'],894
3901,['STAR World'],895
3902,['Thursday and Friday'],895
3903,['STAR World'],895
3904,['La3'],895
3905,['ringers'],896
3906,['seven'],897
3907,['eight'],897
3908,['Canis lupus familiaris'],898
3909,['domestic dog'],898
3910,['sensory capabilities'],898
3911,['2010s'],899
3912,['Eurasia'],899
3913,['starch-rich'],899
3914,"[""man's best friend""]",900
3915,"[""man's best friend""]",900
3916,['meat'],900
3917,['dukkōn'],901
3918,['Proto-Indo-European'],901
3919,['hound'],902
3920,['mastiff.'],902
3921,['hound'],902
3922,['16th century'],902
3923,['hunting'],902
3924,"['*kwon- ""dog""']",902
3925,['a litter.'],903
3926,['sire'],903
3927,['poupée'],903
3928,['bitch'],903
3929,['bitch'],903
3930,['dam'],903
3931,['pups'],903
3932,['Canis'],904
3933,['1758'],904
3934,['Linnaeus'],904
3935,['wolf'],904
3936,['Canis'],904
3937,['family dog'],904
3938,['Canis dingo'],904
3939,['1982'],904
3940,['2003'],905
3941,['Mammal Species of the World'],905
3942,['Canis familiaris.'],905
3943,['ICZN'],905
3944,['Canis familiaris.'],905
3945,['Opinion 2027'],905
3946,['genetic studies'],906
3947,['extinct.'],906
3948,['hunter-gatherers'],907
3949,['Taimyr wolf of North Asia'],907
3950,['human hunter-gatherers'],907
3951,['Taimyr'],907
3952,['catching and tearing.'],908
3953,['scavengers'],908
3954,['wrist'],908
3955,['endurance'],908
3956,['scavengers'],908
3957,['height and weight.'],909
3958,['English Mastiff'],909
3959,['double'],910
3960,['soft down hair'],910
3961,['double'],910
3962,['countershading'],911
3963,['countershading'],911
3964,['dark coloring'],911
3965,['emotional state'],912
3966,['tails'],912
3967,['genetic ailments'],913
3968,['parasites'],913
3969,['unspayed'],913
3970,['parasites'],913
3971,['macadamia'],914
3972,['nicotine'],914
3973,['dark'],914
3974,['1.2 years'],915
3975,['shorter'],915
3976,['2013'],915
3977,['1.2 years longer'],915
3978,['10 to 13 years.'],916
3979,['Dogue de Bordeaux'],917
3980,['5.2 years'],917
3981,['6 to 7 years.'],917
3982,['5.2 years'],917
3983,['14 to 15 years.'],918
3984,['Bluey'],918
3985,['Bluey'],918
3986,['1939'],918
3987,['pregnancy.'],919
3988,['two years'],919
3989,['63 days'],920
3990,['one to four'],920
3991,['63 days'],920
3992,['six'],920
3993,['one to four'],920
3994,['Neutering'],921
3995,['the American Society for the Prevention of Cruelty to Animals (ASPCA)'],921
3996,['testicles'],921
3997,['ovaries and uterus'],921
3998,['testicles'],921
